currency,horizon,model,window_idx,news_grounding_rate,explanation_len,coherence_score,factor_types,n_factors_cited,confidence_score
USDTWD,10,qwen2.5-7b,1,0.2,41,0.596,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,qwen2.5-7b,2,0.2,34,0.604,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,qwen2.5-7b,3,0.2,34,0.604,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,qwen2.5-7b,4,0.2,36,0.616,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,qwen2.5-7b,5,0.2,33,0.598,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,qwen2.5-7b,6,0.2,49,0.544,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,qwen2.5-7b,7,0.2,36,0.616,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,qwen2.5-7b,8,0.2,36,0.616,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,qwen2.5-7b,9,0.2,41,0.446,"[""economic_growth"", ""market_technical""]",2,0.7
USDTWD,10,qwen2.5-7b,10,0.2,36,0.616,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,qwen2.5-7b,11,0.2,36,0.616,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,qwen2.5-7b,12,0.2,36,0.616,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,qwen2.5-7b,13,0.2,37,0.472,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,qwen2.5-7b,14,0.2,39,0.484,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,qwen2.5-7b,15,0.2,40,0.64,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,qwen2.5-7b,16,0.2,44,0.564,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,qwen2.5-7b,17,0.2,39,0.484,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,qwen2.5-7b,18,0.2,38,0.478,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,qwen2.5-7b,19,0.2,39,0.484,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,mistral-7b,0,0.2,44,0.514,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,mistral-7b,1,0.2,57,0.5,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,mistral-7b,2,0.2,42,0.502,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,mistral-7b,3,0.2,63,0.6,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,mistral-7b,4,0.2,66,0.6,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,mistral-7b,5,0.2,47,0.532,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,mistral-7b,6,0.2,59,0.65,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,mistral-7b,7,0.2,52,0.6,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,mistral-7b,8,0.2,59,0.7,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,mistral-7b,9,0.2,42,0.502,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,mistral-7b,10,0.2,45,0.52,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,mistral-7b,11,0.2,60,0.55,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,mistral-7b,12,0.2,45,0.52,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,mistral-7b,13,0.2,42,0.502,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,mistral-7b,14,0.2,81,0.6,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,mistral-7b,15,0.2,45,0.52,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,mistral-7b,16,0.2,42,0.502,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,mistral-7b,17,0.2,42,0.502,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,mistral-7b,18,0.2,46,0.526,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,mistral-7b,19,0.2,42,0.502,"[""risk_sentiment"", ""market_technical""]",2,0.7
