currency,horizon,model,window_idx,news_grounding_rate,explanation_len,coherence_score,factor_types,n_factors_cited,confidence_score
USDTWD,1,mistral-7b,1,0.2,65,0.65,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,1,mistral-7b,2,0.2,58,0.65,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,1,mistral-7b,3,0.2,65,0.55,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,1,mistral-7b,4,0.2,73,0.6,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,1,mistral-7b,5,0.2,78,0.55,"[""risk_sentiment"", ""economic_growth""]",2,0.7
USDTWD,1,mistral-7b,6,0.2,57,0.55,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,1,mistral-7b,7,0.3,59,0.55,"[""risk_sentiment"", ""economic_growth""]",2,0.7
USDTWD,1,mistral-7b,8,0.2,50,0.55,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,1,mistral-7b,9,0.2,49,0.544,"[""risk_sentiment"", ""economic_growth""]",2,0.7
USDTWD,1,mistral-7b,10,0.2,76,0.55,"[""risk_sentiment"", ""economic_growth""]",2,0.7
USDTWD,1,mistral-7b,11,0.2,57,0.5,"[""risk_sentiment"", ""economic_growth""]",2,0.7
USDTWD,1,mistral-7b,12,0.2,52,0.6,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,1,mistral-7b,13,0.3,56,0.5,"[""risk_sentiment"", ""market_technical""]",2,0.65
USDTWD,1,mistral-7b,14,0.2,71,0.6,"[""trade_balance"", ""risk_sentiment"", ""economic_growth""]",3,0.7
USDTWD,1,mistral-7b,15,0.2,50,0.65,"[""risk_sentiment"", ""market_technical""]",2,0.65
USDTWD,1,mistral-7b,16,0.2,44,0.564,"[""trade_balance"", ""risk_sentiment""]",2,0.65
USDTWD,1,mistral-7b,17,0.2,51,0.65,"[""trade_balance"", ""risk_sentiment"", ""economic_growth""]",3,0.7
USDTWD,1,mistral-7b,18,0.2,71,0.6,"[""risk_sentiment""]",1,0.7
USDTWD,1,mistral-7b,19,0.2,51,0.65,"[""trade_balance"", ""risk_sentiment"", ""economic_growth""]",3,0.7
