currency,horizon,model,window_idx,news_grounding_rate,explanation_len,coherence_score,factor_types,n_factors_cited,confidence_score
USDIDR,1,qwen2.5-7b,9,0.2222222222222222,42,0.552,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth""]",4,0.7
USDIDR,1,qwen2.5-7b,10,0.2222222222222222,44,0.614,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",5,0.7
USDIDR,1,qwen2.5-7b,11,0.2222222222222222,41,0.546,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth""]",4,0.7
USDIDR,1,qwen2.5-7b,12,0.2222222222222222,37,0.522,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth""]",4,0.7
USDIDR,1,qwen2.5-7b,13,0.2222222222222222,46,0.626,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",5,0.7
USDIDR,1,qwen2.5-7b,14,0.2222222222222222,47,0.632,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",5,0.7
USDIDR,1,qwen2.5-7b,15,0.2222222222222222,44,0.564,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth""]",4,0.7
USDIDR,1,qwen2.5-7b,16,0.2222222222222222,44,0.664,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth""]",4,0.7
USDIDR,1,qwen2.5-7b,17,0.2222222222222222,43,0.608,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",5,0.7
USDIDR,1,qwen2.5-7b,18,0.2222222222222222,38,0.528,"[""monetary_policy"", ""trade_balance"", ""risk_sentiment"", ""economic_growth""]",4,0.7
USDIDR,1,qwen2.5-7b,19,0.2222222222222222,38,0.528,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.7
USDIDR,1,mistral-7b,0,0.2222222222222222,43,0.558,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth""]",3,0.7
USDIDR,1,mistral-7b,1,0.2222222222222222,38,0.478,"[""monetary_policy"", ""risk_sentiment""]",2,0.65
USDIDR,1,mistral-7b,2,0.2222222222222222,29,0.474,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.7
USDIDR,1,mistral-7b,3,0.2222222222222222,32,0.492,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.7
USDIDR,1,mistral-7b,4,0.2222222222222222,39,0.534,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth""]",3,0.7
USDIDR,1,mistral-7b,5,0.2222222222222222,54,0.55,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth""]",3,0.7
USDIDR,1,mistral-7b,6,0.2222222222222222,31,0.486,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.7
USDIDR,1,mistral-7b,7,0.2222222222222222,42,0.652,"[""monetary_policy"", ""risk_sentiment"", ""market_technical""]",3,0.7
USDIDR,1,mistral-7b,8,0.2222222222222222,44,0.464,"[""monetary_policy"", ""risk_sentiment""]",2,0.7
USDIDR,1,mistral-7b,9,0.2222222222222222,36,0.416,"[""monetary_policy"", ""risk_sentiment""]",2,0.7
USDIDR,1,mistral-7b,10,0.2222222222222222,44,0.514,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth""]",3,0.7
USDIDR,1,mistral-7b,11,0.2222222222222222,36,0.416,"[""monetary_policy"", ""risk_sentiment""]",2,0.7
USDIDR,1,mistral-7b,12,0.2222222222222222,44,0.464,"[""monetary_policy"", ""risk_sentiment""]",2,0.7
USDIDR,1,mistral-7b,13,0.2222222222222222,41,0.496,"[""monetary_policy"", ""risk_sentiment"", ""market_technical""]",3,0.7
USDIDR,1,mistral-7b,14,0.2222222222222222,33,0.398,"[""monetary_policy"", ""risk_sentiment""]",2,0.65
USDIDR,1,mistral-7b,15,0.2222222222222222,30,0.48,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.7
USDIDR,1,mistral-7b,16,0.2222222222222222,43,0.508,"[""monetary_policy"", ""risk_sentiment"", ""market_technical""]",3,0.7
USDIDR,1,mistral-7b,17,0.2222222222222222,31,0.486,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.7
USDIDR,1,mistral-7b,18,0.2222222222222222,33,0.448,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth""]",3,0.7
USDIDR,1,mistral-7b,19,0.2222222222222222,36,0.516,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth""]",3,0.7
