currency,horizon,model,window_idx,news_grounding_rate,explanation_len,coherence_score,factor_types,n_factors_cited,confidence_score
USDTWD,10,llama3-8b,17,0.8,67,0.7,"[""monetary_policy"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.5
USDTWD,10,llama3-8b,18,0.7,70,0.7,"[""trade_balance"", ""risk_sentiment"", ""economic_growth""]",3,0.5
USDTWD,10,llama3-8b,19,0.4,59,0.65,"[""monetary_policy"", ""risk_sentiment"", ""market_technical""]",3,0.5
USDTWD,10,qwen2.5-7b,0,0.2,36,0.316,[],0,0.7
USDTWD,10,qwen2.5-7b,1,0.2,35,0.51,"[""trade_balance"", ""risk_sentiment"", ""market_technical""]",3,0.7
USDTWD,10,qwen2.5-7b,2,0.2,34,0.454,"[""risk_sentiment"", ""economic_growth""]",2,0.7
USDTWD,10,qwen2.5-7b,3,0.2,35,0.51,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,qwen2.5-7b,4,0.2,39,0.384,"[""economic_growth""]",1,0.7
USDTWD,10,qwen2.5-7b,5,0.2,42,0.452,"[""trade_balance"", ""risk_sentiment""]",2,0.7
USDTWD,10,qwen2.5-7b,6,0.2,41,0.396,"[""risk_sentiment""]",1,0.7
USDTWD,10,qwen2.5-7b,7,0.2,41,0.396,"[""risk_sentiment""]",1,0.7
USDTWD,10,qwen2.5-7b,8,0.2,41,0.396,"[""market_technical""]",1,0.7
USDTWD,10,qwen2.5-7b,9,0.2,42,0.402,"[""risk_sentiment""]",1,0.7
USDTWD,10,qwen2.5-7b,10,0.2,41,0.396,"[""market_technical""]",1,0.7
USDTWD,10,qwen2.5-7b,11,0.2,38,0.478,"[""risk_sentiment"", ""economic_growth""]",2,0.7
USDTWD,10,qwen2.5-7b,12,0.2,35,0.56,"[""trade_balance"", ""risk_sentiment"", ""economic_growth"", ""market_technical""]",4,0.7
USDTWD,10,qwen2.5-7b,13,0.2,35,0.51,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,qwen2.5-7b,14,0.2,36,0.466,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,qwen2.5-7b,15,0.2,39,0.484,"[""trade_balance"", ""risk_sentiment"", ""economic_growth""]",3,0.7
USDTWD,10,qwen2.5-7b,16,0.2,36,0.416,"[""risk_sentiment"", ""economic_growth""]",2,0.7
USDTWD,10,qwen2.5-7b,17,0.2,34,0.354,"[""economic_growth""]",1,0.7
USDTWD,10,qwen2.5-7b,18,0.2,37,0.472,"[""trade_balance"", ""risk_sentiment"", ""economic_growth""]",3,0.7
USDTWD,10,qwen2.5-7b,19,0.2,42,0.402,"[""risk_sentiment""]",1,0.7
USDTWD,10,mistral-7b,0,0.2,32,0.292,[],0,0.7
USDTWD,10,mistral-7b,1,0.2,33,0.298,[],0,0.7
USDTWD,10,mistral-7b,2,0.2,32,0.342,"[""risk_sentiment""]",1,0.7
USDTWD,10,mistral-7b,3,0.2,32,0.342,"[""risk_sentiment""]",1,0.7
USDTWD,10,mistral-7b,4,0.2,42,0.502,"[""risk_sentiment"", ""economic_growth"", ""market_technical""]",3,0.7
USDTWD,10,mistral-7b,5,0.2,44,0.414,"[""market_technical""]",1,0.7
USDTWD,10,mistral-7b,6,0.2,39,0.434,"[""risk_sentiment"", ""market_technical""]",2,0.7
USDTWD,10,mistral-7b,7,0.2,32,0.342,"[""risk_sentiment""]",1,0.7
USDTWD,10,mistral-7b,8,0.2,57,0.5,"[""economic_growth"", ""market_technical""]",2,0.7
USDTWD,10,mistral-7b,9,0.2,39,0.334,[],0,0.7
USDTWD,10,mistral-7b,10,0.2,32,0.292,[],0,0.7
USDTWD,10,mistral-7b,11,0.2,40,0.44,"[""economic_growth"", ""market_technical""]",2,0.7
USDTWD,10,mistral-7b,12,0.2,49,0.494,"[""economic_growth"", ""market_technical""]",2,0.7
USDTWD,10,mistral-7b,13,0.2,34,0.404,"[""economic_growth"", ""market_technical""]",2,0.7
USDTWD,10,mistral-7b,14,0.2,29,0.274,[],0,0.7
USDTWD,10,mistral-7b,15,0.2,31,0.336,"[""risk_sentiment""]",1,0.7
USDTWD,10,mistral-7b,16,0.2,31,0.336,"[""risk_sentiment""]",1,0.7
USDTWD,10,mistral-7b,17,0.2,31,0.336,"[""risk_sentiment""]",1,0.7
USDTWD,10,mistral-7b,18,0.2,32,0.342,"[""risk_sentiment""]",1,0.7
USDTWD,10,mistral-7b,19,0.2,28,0.318,"[""risk_sentiment""]",1,0.7
