currency,horizon,model,window_idx,news_grounding_rate,explanation_len,coherence_score,factor_types,n_factors_cited,confidence_score
USDSGD,1,mistral-7b,10,0.2,45,0.67,"[""monetary_policy"", ""inflation"", ""risk_sentiment"", ""market_technical""]",4,0.7
USDSGD,1,mistral-7b,11,0.2,52,0.7,"[""monetary_policy"", ""inflation"", ""risk_sentiment"", ""market_technical""]",4,0.7
USDSGD,1,mistral-7b,12,0.2,52,0.7,"[""monetary_policy"", ""inflation"", ""risk_sentiment"", ""market_technical""]",4,0.7
USDSGD,1,mistral-7b,13,0.2,37,0.622,"[""monetary_policy"", ""inflation"", ""risk_sentiment"", ""market_technical""]",4,0.7
USDSGD,1,mistral-7b,14,0.2,34,0.604,"[""monetary_policy"", ""inflation"", ""risk_sentiment"", ""market_technical""]",4,0.7
USDSGD,1,mistral-7b,15,0.2,37,0.622,"[""monetary_policy"", ""inflation"", ""risk_sentiment"", ""market_technical""]",4,0.75
USDSGD,1,mistral-7b,16,0.2,37,0.622,"[""monetary_policy"", ""inflation"", ""risk_sentiment"", ""market_technical""]",4,0.75
USDSGD,1,mistral-7b,17,0.2,42,0.652,"[""monetary_policy"", ""inflation"", ""risk_sentiment"", ""market_technical""]",4,0.7
USDSGD,1,mistral-7b,18,0.2,47,0.682,"[""monetary_policy"", ""inflation"", ""risk_sentiment"", ""market_technical""]",4,0.75
USDSGD,1,mistral-7b,19,0.2,41,0.646,"[""monetary_policy"", ""inflation"", ""risk_sentiment"", ""market_technical""]",4,0.7
