currency,horizon,model,window_idx,news_grounding_rate,explanation_len,coherence_score,factor_types,n_factors_cited,confidence_score
USDEUR,1,qwen2.5-7b,5,0.2,33,0.598,"[""monetary_policy"", ""risk_sentiment"", ""commodity""]",3,0.7
USDEUR,1,qwen2.5-7b,6,0.2,35,0.61,"[""monetary_policy"", ""risk_sentiment"", ""commodity""]",3,0.7
USDEUR,1,qwen2.5-7b,7,0.2,34,0.604,"[""monetary_policy"", ""risk_sentiment"", ""commodity""]",3,0.7
USDEUR,1,qwen2.5-7b,8,0.2,35,0.61,"[""monetary_policy"", ""risk_sentiment"", ""commodity""]",3,0.7
USDEUR,1,qwen2.5-7b,9,0.2,31,0.486,"[""risk_sentiment"", ""market_technical"", ""commodity""]",3,0.7
USDEUR,1,qwen2.5-7b,10,0.2,31,0.486,"[""risk_sentiment"", ""market_technical"", ""commodity""]",3,0.7
USDEUR,1,qwen2.5-7b,11,0.3,49,0.744,"[""monetary_policy"", ""risk_sentiment"", ""commodity""]",3,0.7
USDEUR,1,qwen2.5-7b,12,0.2,31,0.486,"[""risk_sentiment"", ""market_technical"", ""commodity""]",3,0.7
USDEUR,1,qwen2.5-7b,13,0.2,34,0.604,"[""monetary_policy"", ""risk_sentiment"", ""commodity""]",3,0.7
USDEUR,1,qwen2.5-7b,14,0.2,29,0.574,"[""risk_sentiment"", ""market_technical"", ""commodity""]",3,0.7
USDEUR,1,qwen2.5-7b,15,0.2,31,0.486,"[""risk_sentiment"", ""market_technical"", ""commodity""]",3,0.7
USDEUR,1,qwen2.5-7b,16,0.2,30,0.48,"[""risk_sentiment"", ""market_technical"", ""commodity""]",3,0.7
USDEUR,1,qwen2.5-7b,17,0.2,36,0.516,"[""risk_sentiment"", ""commodity""]",2,0.7
USDEUR,1,qwen2.5-7b,18,0.2,32,0.592,"[""monetary_policy"", ""risk_sentiment"", ""commodity""]",3,0.7
USDEUR,1,qwen2.5-7b,19,0.2,36,0.516,"[""risk_sentiment"", ""commodity""]",2,0.7
USDEUR,1,mistral-7b,0,0.2,45,0.52,"[""risk_sentiment"", ""commodity""]",2,0.7
USDEUR,1,mistral-7b,1,0.2,44,0.614,"[""risk_sentiment"", ""commodity""]",2,0.7
USDEUR,1,mistral-7b,2,0.2,44,0.614,"[""risk_sentiment"", ""commodity""]",2,0.75
USDEUR,1,mistral-7b,3,0.2,44,0.614,"[""risk_sentiment"", ""commodity""]",2,0.8
USDEUR,1,mistral-7b,4,0.2,44,0.614,"[""risk_sentiment"", ""commodity""]",2,0.7
USDEUR,1,mistral-7b,5,0.2,44,0.614,"[""risk_sentiment"", ""commodity""]",2,0.8
USDEUR,1,mistral-7b,6,0.2,46,0.626,"[""risk_sentiment"", ""commodity""]",2,0.75
USDEUR,1,mistral-7b,7,0.2,49,0.694,"[""monetary_policy"", ""risk_sentiment"", ""commodity""]",3,0.8
USDEUR,1,mistral-7b,8,0.2,46,0.626,"[""risk_sentiment"", ""commodity""]",2,0.75
USDEUR,1,mistral-7b,9,0.2,44,0.614,"[""risk_sentiment"", ""commodity""]",2,0.7
USDEUR,1,mistral-7b,10,0.2,44,0.614,"[""risk_sentiment"", ""commodity""]",2,0.8
USDEUR,1,mistral-7b,11,0.2,44,0.614,"[""risk_sentiment"", ""commodity""]",2,0.75
USDEUR,1,mistral-7b,12,0.2,45,0.62,"[""risk_sentiment"", ""commodity""]",2,0.75
USDEUR,1,mistral-7b,13,0.2,46,0.626,"[""risk_sentiment"", ""commodity""]",2,0.75
USDEUR,1,mistral-7b,14,0.2,45,0.62,"[""risk_sentiment"", ""commodity""]",2,0.75
USDEUR,1,mistral-7b,15,0.2,46,0.626,"[""risk_sentiment"", ""commodity""]",2,0.75
USDEUR,1,mistral-7b,16,0.2,49,0.544,"[""risk_sentiment"", ""commodity""]",2,0.7
USDEUR,1,mistral-7b,17,0.2,44,0.614,"[""risk_sentiment"", ""commodity""]",2,0.8
USDEUR,1,mistral-7b,18,0.2,46,0.526,"[""risk_sentiment"", ""commodity""]",2,0.8
USDEUR,1,mistral-7b,19,0.2,45,0.62,"[""risk_sentiment"", ""commodity""]",2,0.8
